INFO:root:Batch 0, Loss: 10.760013580322266
INFO:root:Batch 546, Loss: 2.117788314819336
INFO:root:Batch 547, Loss: 2.2405054569244385
INFO:root:Batch 548, Loss: 1.695827841758728
INFO:root:Batch 549, Loss: 1.8283274173736572
INFO:root:Batch 550, Loss: 1.5731090307235718
INFO:root:Batch 551, Loss: 2.263684034347534
INFO:root:Batch 552, Loss: 1.5066295862197876
INFO:root:Batch 553, Loss: 1.3723742961883545
INFO:root:Batch 554, Loss: 2.2710142135620117
INFO:root:Batch 555, Loss: 1.271064281463623
INFO:root:Batch 556, Loss: 2.122027635574341
INFO:root:Batch 557, Loss: 1.2166975736618042
INFO:root:Batch 558, Loss: 2.5002388954162598
INFO:root:Batch 559, Loss: 1.8281030654907227
INFO:root:Batch 560, Loss: 1.3646353483200073
INFO:root:Batch 561, Loss: 1.3082468509674072
INFO:root:Batch 562, Loss: 1.6200528144836426
INFO:root:Batch 563, Loss: 2.1008596420288086
INFO:root:Batch 564, Loss: 1.7918906211853027
INFO:root:Batch 565, Loss: 2.125481367111206
INFO:root:Batch 566, Loss: 1.3472670316696167
INFO:root:Batch 567, Loss: 2.224536657333374
INFO:root:Batch 568, Loss: 1.7316865921020508
INFO:root:Batch 569, Loss: 1.5529553890228271
INFO:root:Batch 570, Loss: 1.6246452331542969
INFO:root:Batch 571, Loss: 1.4853109121322632
INFO:root:Batch 572, Loss: 1.0550457239151
INFO:root:Batch 573, Loss: 2.456549882888794
INFO:root:Batch 574, Loss: 1.4275832176208496
INFO:root:Batch 575, Loss: 1.7259775400161743
INFO:root:Batch 576, Loss: 2.570420980453491
INFO:root:Batch 577, Loss: 1.4511297941207886
INFO:root:Batch 578, Loss: 2.5020759105682373
INFO:root:Batch 579, Loss: 2.198763370513916
INFO:root:Batch 580, Loss: 0.5898218750953674
INFO:root:Batch 581, Loss: 2.7738893032073975
INFO:root:Batch 582, Loss: 1.832813024520874
INFO:root:Batch 583, Loss: 1.404779076576233
INFO:root:Batch 584, Loss: 2.0186386108398438
INFO:root:Batch 585, Loss: 1.8953032493591309
INFO:root:Batch 586, Loss: 1.7195810079574585
INFO:root:Batch 587, Loss: 1.5896331071853638
INFO:root:Batch 588, Loss: 2.8045246601104736
INFO:root:Batch 589, Loss: 1.4405341148376465
INFO:root:Batch 590, Loss: 1.584816575050354
INFO:root:Batch 591, Loss: 1.4294745922088623
INFO:root:Batch 592, Loss: 1.4102953672409058
INFO:root:Batch 593, Loss: 2.6291747093200684
INFO:root:Batch 594, Loss: 1.5806993246078491
INFO:root:Batch 595, Loss: 2.252330780029297
INFO:root:Batch 596, Loss: 2.690068244934082
INFO:root:Batch 597, Loss: 1.8386881351470947
INFO:root:Batch 598, Loss: 1.918487548828125
INFO:root:Batch 599, Loss: 2.2225472927093506
INFO:root:Batch 600, Loss: 1.920365571975708
INFO:root:Batch 601, Loss: 2.0109152793884277
INFO:root:Batch 602, Loss: 1.5724679231643677
INFO:root:Batch 603, Loss: 1.2869060039520264
INFO:root:Batch 604, Loss: 1.5080015659332275
INFO:root:Batch 605, Loss: 1.2123605012893677
INFO:root:Batch 606, Loss: 2.662055492401123
INFO:root:Batch 607, Loss: 2.239008903503418
INFO:root:Batch 608, Loss: 1.0600793361663818
INFO:root:Batch 609, Loss: 1.616384506225586
INFO:root:Batch 610, Loss: 2.4247279167175293
INFO:root:Batch 611, Loss: 2.66703724861145
INFO:root:Batch 612, Loss: 1.9065189361572266
INFO:root:Batch 613, Loss: 1.1596728563308716
INFO:root:Batch 614, Loss: 1.7045649290084839
INFO:root:Batch 615, Loss: 1.5110399723052979
INFO:root:Batch 0, Loss: 1.5768179893493652
